date,target,year,month,day,day_of_week,hour,lag_1,lag_2,rolling_mean,rolling_std,expanding_mean,expanding_std,sqrt_transform,log_transform,boxcox_transform,moving_average
2021-08-11,97,2021,8,11,2,0,20.0,58.0,50.42857142857143,34.13139875470064,48.69609507640068,28.977548223619074,9.848857801796104,4.574710978503383,33.78353730228489,47.285714285714285
2021-08-12,69,2021,8,12,3,0,97.0,20.0,59.142857142857146,28.875760142540376,48.73050847457627,28.965002910908876,8.306623862918075,4.23410650459726,26.307166048713587,50.42857142857143
2021-08-13,90,2021,8,13,4,0,69.0,97.0,68.71428571428571,25.843853464697588,48.800338409475465,28.99019237815735,9.486832980505138,4.499809670330265,31.983089241136394,59.142857142857146
2021-08-14,7,2021,8,14,5,0,90.0,69.0,57.714285714285715,33.504797097899704,48.729729729729726,29.016558571464486,2.6457513110645907,1.9459101490553132,4.153044884881179,68.71428571428571
2021-08-15,43,2021,8,15,6,0,7.0,90.0,54.857142857142854,33.830107751471765,48.72006745362563,28.992995752390687,6.557438524302,3.7612001156935624,18.48402145737314,57.714285714285715
2021-08-16,98,2021,8,16,0,0,43.0,7.0,60.57142857142857,37.615852787785904,48.803030303030305,29.039019935747817,9.899494936611665,4.584967478670572,34.03751738861114,54.857142857142854
2021-08-17,38,2021,8,17,1,0,98.0,43.0,63.142857142857146,34.897127730080065,48.78487394957983,29.017945912121892,6.164414002968976,3.6375861597263857,16.831856607803964,60.57142857142857
2021-08-18,3,2021,8,18,2,0,38.0,98.0,49.714285714285715,37.67277657988716,48.70805369127517,29.054142484906457,1.7320508075688772,1.0986122886681098,1.6545857045650314,63.142857142857146
2021-08-19,17,2021,8,19,3,0,3.0,38.0,42.285714285714285,38.35672164351503,48.654941373534335,29.058749734156294,4.123105625617661,2.833213344056216,8.96442708485293,49.714285714285715
2021-08-20,48,2021,8,20,4,0,17.0,3.0,36.285714285714285,32.48442850410169,48.65384615384615,29.034414575438493,6.928203230275509,3.871201010907891,20.07954154212804,42.285714285714285
2021-08-21,50,2021,8,21,5,0,48.0,17.0,42.42857142857143,29.99365012163486,48.65609348914858,29.010180293017573,7.0710678118654755,3.912023005428146,20.70364675964728,36.285714285714285
2021-08-22,43,2021,8,22,6,0,50.0,48.0,42.42857142857143,29.99365012163486,48.64666666666667,28.986874392282193,6.557438524302,3.7612001156935624,18.48402145737314,42.42857142857143
2021-08-23,96,2021,8,23,0,0,43.0,50.0,42.142857142857146,29.37929299937043,48.72545757071548,29.027047745713762,9.797958971132712,4.564348191467836,33.528772459717906,42.42857142857143
2021-08-24,42,2021,8,24,1,0,96.0,43.0,42.714285714285715,29.32413275622591,48.714285714285715,29.0041840215081,6.48074069840786,3.7376696182833684,18.158398126844915,42.142857142857146
2021-08-25,92,2021,8,25,2,0,42.0,96.0,55.42857142857143,28.51816463739758,48.78606965174129,29.033644219300953,9.591663046625438,4.5217885770490405,32.501648850135595,42.714285714285715
2021-08-26,54,2021,8,26,3,0,92.0,42.0,60.714285714285715,23.128008169852443,48.794701986754966,29.010335638778056,7.3484692283495345,3.9889840465642745,21.929941950475495,55.42857142857143
2021-08-27,64,2021,8,27,4,0,54.0,92.0,63.0,22.442519169350533,48.8198347107438,28.992901677044213,8.0,4.1588830833596715,24.883073342284877,60.714285714285715
2021-08-28,18,2021,8,28,5,0,64.0,54.0,58.42857142857143,28.082361859698466,48.76897689768977,28.995971699863755,4.242640687119285,2.8903717578961645,9.389094747155276,63.0
2021-08-29,96,2021,8,29,6,0,18.0,64.0,66.0,30.287511177601452,48.84678747940692,29.035392970359624,9.797958971132712,4.564348191467836,33.528772459717906,58.42857142857143
2021-08-30,79,2021,8,30,0,0,96.0,18.0,63.57142857142857,28.082361859698466,48.89638157894737,29.037227484148406,8.888194417315589,4.3694478524670215,29.066276791445834,66.0
2021-08-31,65,2021,8,31,1,0,79.0,96.0,66.85714285714286,26.435005651777782,48.92282430213465,29.020675840178566,8.06225774829855,4.174387269895637,25.170481262582108,63.57142857142857
2021-09-01,71,2021,9,1,2,0,65.0,79.0,63.857142857142854,24.203502304615405,48.959016393442624,29.010613974351873,8.426149773176359,4.2626798770413155,26.868082385760363,66.85714285714286
2021-09-02,18,2021,9,2,3,0,71.0,65.0,58.714285714285715,29.820095493443585,48.90834697217676,29.013870832855826,4.242640687119285,2.8903717578961645,9.389094747155276,63.857142857142854
2021-09-03,44,2021,9,3,4,0,18.0,71.0,55.857142857142854,30.185142986953966,48.900326797385624,28.990797115728004,6.6332495807108,3.784189633918261,18.80738634281977,58.714285714285715
2021-09-04,50,2021,9,4,5,0,44.0,18.0,60.42857142857143,25.565974411687243,48.9021207177814,28.967136191818096,7.0710678118654755,3.912023005428146,20.70364675964728,55.857142857142854
2021-09-05,57,2021,9,5,6,0,50.0,44.0,54.857142857142854,20.21079391009145,48.91530944625407,28.94534412155398,7.54983443527075,4.04305126783455,22.831865332464492,60.42857142857143
2021-09-06,60,2021,9,6,0,0,57.0,50.0,52.142857142857146,17.525491637693253,48.93333333333333,28.92521714272044,7.745966692414834,4.0943445622221,23.71968747311681,54.857142857142854
2021-09-07,49,2021,9,7,1,0,60.0,57.0,49.857142857142854,16.587430697454508,48.93344155844156,28.901691263531855,7.0,3.8918202981106265,20.392547085209852,52.142857142857146
2021-09-08,34,2021,9,8,2,0,49.0,60.0,44.57142857142857,14.489733639800965,48.909238249594814,28.884479872471474,5.830951894845301,3.5263605246161616,15.462772546329218,49.857142857142854
2021-09-09,19,2021,9,9,3,0,34.0,49.0,44.714285714285715,14.18584136518148,48.86084142394822,28.88612954911293,4.358898943540674,2.9444389791664403,9.806756660734596,44.57142857142857
2021-09-10,65,2021,9,10,4,0,19.0,34.0,47.714285714285715,16.10087249928072,48.88691437802908,28.870038107596613,8.06225774829855,4.174387269895637,25.170481262582108,44.714285714285715
2021-09-11,94,2021,9,11,5,0,65.0,19.0,54.0,23.860706890897692,48.95967741935484,28.903549483674563,9.695359714832659,4.543294782270004,33.016845697201944,47.714285714285715
2021-09-12,17,2021,9,12,6,0,94.0,65.0,48.285714285714285,27.530070139844558,48.908212560386474,28.90869296974979,4.123105625617661,2.833213344056216,8.96442708485293,54.0
2021-09-13,17,2021,9,13,0,0,17.0,94.0,42.142857142857146,29.22572252559132,48.856913183279744,28.913727670141576,4.123105625617661,2.833213344056216,8.96442708485293,48.285714285714285
2021-09-14,89,2021,9,14,1,0,17.0,17.0,47.857142857142854,34.26576800748607,48.92134831460674,28.93520719715808,9.433981132056603,4.48863636973214,31.722518149354418,42.142857142857146
2021-09-15,39,2021,9,15,2,0,89.0,17.0,48.57142857142857,33.97968580812728,48.905448717948715,28.914703293860796,6.244997998398398,3.6635616461296463,17.16725613405588,47.857142857142854
2021-09-16,100,2021,9,16,3,0,39.0,89.0,60.142857142857146,35.96493000794232,48.9872,28.963723375886456,10.0,4.605170185988092,34.54316460556474,48.57142857142857
2021-09-17,53,2021,9,17,4,0,100.0,39.0,58.42857142857143,35.980814993813674,48.99361022364217,28.9409875281655,7.280109889280518,3.970291913552122,21.625993436098682,60.142857142857146
2021-09-18,76,2021,9,18,5,0,53.0,100.0,55.857142857142854,33.57791224117708,49.036682615629985,28.937968147037868,8.717797887081348,4.330733340286331,28.250133542616197,58.42857142857143
2021-09-19,65,2021,9,19,6,0,76.0,53.0,62.714285714285715,28.89471858151177,49.06210191082803,28.921898295194453,8.06225774829855,4.174387269895637,25.170481262582108,55.857142857142854
2021-09-20,75,2021,9,20,0,0,65.0,76.0,71.0,20.77658938966323,49.1033386327504,28.917362023798084,8.660254037844387,4.31748811353631,27.975954857853782,62.714285714285715
2021-09-21,41,2021,9,21,1,0,75.0,65.0,64.14285714285714,21.744183677699276,49.09047619047619,28.896169666488728,6.4031242374328485,3.713572066704308,17.8304462249154,71.0
2021-09-22,20,2021,9,22,2,0,41.0,75.0,61.42857142857143,26.146109607722664,49.044374009508715,28.896442290153097,4.47213595499958,2.995732273553991,10.217888583454242,64.14285714285714
2021-09-23,41,2021,9,23,3,0,20.0,41.0,53.0,20.550750189064455,49.03164556962025,28.875308934581522,6.4031242374328485,3.713572066704308,17.8304462249154,61.42857142857143
2021-09-24,78,2021,9,24,4,0,41.0,20.0,56.57142857142857,22.618997493678787,49.07740916271722,28.875420073415057,8.831760866327848,4.356708826689592,28.79527663003187,53.0
2021-09-25,41,2021,9,25,5,0,78.0,41.0,51.57142857142857,21.446500436024063,49.064668769716086,28.854385978122508,6.4031242374328485,3.713572066704308,17.8304462249154,56.57142857142857
2021-09-26,9,2021,9,26,6,0,41.0,78.0,43.57142857142857,25.637584018111248,49.00157480314961,28.875425855496438,3.0,2.1972245773362196,5.227594125809368,51.57142857142857
2021-09-27,37,2021,9,27,0,0,9.0,41.0,38.142857142857146,21.57489722979438,48.98270440251572,28.85660474482572,6.082762530298219,3.6109179126442243,16.49380506785418,43.57142857142857
2021-09-28,79,2021,9,28,1,0,37.0,9.0,43.57142857142857,26.607374559553598,49.0298273155416,28.858427839369035,8.888194417315589,4.3694478524670215,29.066276791445834,38.142857142857146
2021-09-29,99,2021,9,29,2,0,79.0,37.0,54.857142857142854,31.28593172353228,49.108150470219435,28.903551454514357,9.9498743710662,4.59511985013459,34.290723107181705,43.57142857142857
2021-09-30,93,2021,9,30,3,0,99.0,79.0,62.285714285714285,33.53959990674847,49.17683881064163,28.933038496448766,9.643650760992955,4.532599493153256,32.759661719159105,54.857142857142854
2021-10-01,77,2021,10,1,4,0,93.0,99.0,62.142857142857146,33.46355515795541,49.2203125,28.931302148946664,8.774964387392123,4.343805421853684,28.523234751227722,62.285714285714285
2021-10-02,26,2021,10,2,5,0,77.0,93.0,60.0,35.46359635833155,49.18408736349454,28.923235622806022,5.0990195135927845,3.258096538021482,12.568288098704269,62.142857142857146
2021-10-03,98,2021,10,3,6,0,26.0,77.0,72.71428571428571,29.601319146924794,49.2601246105919,28.964811595259484,9.899494936611665,4.584967478670572,34.03751738861114,60.0
2021-10-04,57,2021,10,4,0,0,98.0,26.0,75.57142857142857,26.36827097641625,49.27216174183515,28.943854008812576,7.54983443527075,4.04305126783455,22.831865332464492,72.71428571428571
2021-10-05,67,2021,10,5,1,0,57.0,98.0,73.85714285714286,26.49797835954393,49.29968944099379,28.929773927548208,8.18535277187245,4.204692619390966,25.74136249046835,75.57142857142857
2021-10-06,80,2021,10,6,2,0,67.0,57.0,71.14285714285714,24.381882422737412,49.347286821705424,28.932567986579414,8.94427190999916,4.382026634673881,29.336252336218582,73.85714285714286
2021-10-07,52,2021,10,7,3,0,80.0,67.0,65.28571428571429,23.149616884621715,49.35139318885449,28.910319333198103,7.211102550927978,3.9512437185814275,21.320323812613204,71.14285714285714
2021-10-08,90,2021,10,8,4,0,52.0,80.0,67.14285714285714,24.714560967363443,49.414219474497685,28.932102355680232,9.486832980505138,4.499809670330265,31.983089241136394,65.28571428571429
2021-10-09,100,2021,10,9,5,0,90.0,52.0,77.71428571428571,19.448344280120523,49.492283950617285,28.977952537417533,10.0,4.605170185988092,34.54316460556474,67.14285714285714
2021-10-10,81,2021,10,10,6,0,100.0,90.0,75.28571428571429,17.45197491894341,49.54083204930662,28.981985889458098,9.0,4.394449154672439,29.605219874495116,77.71428571428571
2021-10-11,70,2021,10,11,0,0,81.0,100.0,77.14285714285714,15.794815303642896,49.57230769230769,28.97076528501582,8.366600265340756,4.248495242049359,26.588223710483256,75.28571428571429
2021-10-12,51,2021,10,12,1,0,70.0,81.0,74.85714285714286,18.442962265939233,49.574500768049155,28.948525582561704,7.14142842854285,3.9318256327243257,21.012889948001355,77.14285714285714
2021-10-13,96,2021,10,13,2,0,51.0,70.0,77.14285714285714,20.103304632394607,49.645705521472394,28.983367177175488,9.797958971132712,4.564348191467836,33.528772459717906,74.85714285714286
2021-10-14,55,2021,10,14,3,0,96.0,51.0,77.57142857142857,19.50091572941424,49.65390505359878,28.96189008884914,7.416198487095663,4.007333185232471,22.23221065603533,77.14285714285714
2021-10-15,82,2021,10,15,4,0,55.0,96.0,76.42857142857143,18.875532159007214,49.703363914373085,28.967332622524875,9.055385138137417,4.406719247264253,29.873195545764343,77.57142857142857
2021-10-16,67,2021,10,16,5,0,82.0,55.0,71.71428571428571,15.89249598305533,49.72977099236641,28.953066774273637,8.18535277187245,4.204692619390966,25.74136249046835,76.42857142857143
2021-10-17,80,2021,10,17,6,0,67.0,82.0,71.57142857142857,15.799336936056804,49.77591463414634,28.955086553662824,8.94427190999916,4.382026634673881,29.336252336218582,71.71428571428571
2021-10-18,24,2021,10,18,0,0,80.0,67.0,65.0,24.000000000000025,49.73668188736682,28.9504793224177,4.898979485566356,3.1780538303479458,11.804896256618658,71.57142857142857
2021-10-19,48,2021,10,19,1,0,24.0,80.0,64.57142857142857,24.316367209879758,49.734042553191486,28.92851782851404,6.928203230275509,3.871201010907891,20.07954154212804,65.0
2021-10-20,46,2021,10,20,2,0,48.0,24.0,57.42857142857143,20.606286604312015,49.72837632776935,28.906893282996965,6.782329983125268,3.828641396489095,19.447603285900314,64.57142857142857
2021-10-21,43,2021,10,21,3,0,46.0,48.0,55.714285714285715,21.328496475484695,49.71818181818182,28.886139879085334,6.557438524302,3.7612001156935624,18.48402145737314,57.42857142857143
2021-10-22,76,2021,10,22,4,0,43.0,46.0,54.857142857142854,20.186039494566327,49.75794251134644,28.882344161185642,8.717797887081348,4.330733340286331,28.250133542616197,55.714285714285715
2021-10-23,85,2021,10,23,5,0,76.0,43.0,57.42857142857143,22.94818179331532,49.81117824773414,28.89297370158834,9.219544457292887,4.442651256490317,30.671326082780293,54.857142857142854
2021-10-24,58,2021,10,24,6,0,85.0,76.0,54.285714285714285,20.74218154481578,49.8235294117647,28.87289451502036,7.615773105863909,4.060443010546419,23.129325690521892,57.42857142857143
2021-10-25,91,2021,10,25,0,0,58.0,85.0,63.857142857142854,19.878200550926596,49.8855421686747,28.8953304615274,9.539392014169456,4.51085950651685,32.24279536481923,54.285714285714285
2021-10-26,51,2021,10,26,1,0,91.0,58.0,64.28571428571429,19.508240017270392,49.88721804511278,28.87359607376606,7.14142842854285,3.9318256327243257,21.012889948001355,63.857142857142854
2021-10-27,79,2021,10,27,2,0,51.0,91.0,69.0,18.303005217723165,49.930930930930934,28.87392410059032,8.888194417315589,4.3694478524670215,29.066276791445834,64.28571428571429
2021-10-28,61,2021,10,28,3,0,79.0,51.0,71.57142857142857,15.009520788010377,49.94752623688156,28.855422029628052,7.810249675906654,4.110873864173311,24.0126548700147,69.0
2021-10-29,75,2021,10,29,4,0,61.0,79.0,71.42857142857143,14.965038621813921,49.98502994011976,28.850071267555474,8.660254037844387,4.31748811353631,27.975954857853782,71.57142857142857
2021-10-30,93,2021,10,30,5,0,75.0,61.0,72.57142857142857,16.409927308971106,50.04932735426009,28.876398071172833,9.643650760992955,4.532599493153256,32.759661719159105,71.42857142857143
2021-10-31,46,2021,10,31,6,0,93.0,75.0,70.85714285714286,18.658586686639975,50.04328358208955,28.855232309815005,6.782329983125268,3.828641396489095,19.447603285900314,72.57142857142857
2021-11-01,36,2021,11,1,0,0,46.0,93.0,63.0,20.27313493271333,50.02235469448584,28.83878671034463,6.0,3.58351893845611,16.15300798923567,70.85714285714286
2021-11-02,33,2021,11,2,1,0,36.0,46.0,60.42857142857143,23.006210341682,49.99702380952381,28.824769787027613,5.744562646538029,3.4965075614664802,15.11311478515461,63.0
2021-11-03,97,2021,11,3,2,0,33.0,36.0,63.0,26.21068484416234,50.06686478454681,28.86024388686568,9.848857801796104,4.574710978503383,33.78353730228489,60.42857142857143
2021-11-04,41,2021,11,4,3,0,97.0,33.0,60.142857142857146,27.52228534254,50.053412462908014,28.840909042542343,6.4031242374328485,3.713572066704308,17.8304462249154,63.0
2021-11-05,52,2021,11,5,4,0,41.0,97.0,56.857142857142854,26.816839059495038,50.056296296296296,28.819603160376335,7.211102550927978,3.9512437185814275,21.320323812613204,60.142857142857146
2021-11-06,23,2021,11,6,5,0,52.0,41.0,46.857142857142854,23.996031417914203,50.01627218934911,28.81704282270828,4.795831523312719,3.1354942159291497,11.416095964269688,56.857142857142854
2021-11-07,45,2021,11,7,6,0,23.0,52.0,46.714285714285715,24.004959804967324,50.00886262924668,28.79636592642167,6.708203932499369,3.8066624897703196,19.1285592565314,46.857142857142854
2021-11-08,19,2021,11,8,0,0,45.0,23.0,44.285714285714285,26.04300472752898,49.96312684365782,28.79972299460302,4.358898943540674,2.9444389791664403,9.806756660734596,46.714285714285715
2021-11-09,28,2021,11,9,1,0,19.0,45.0,43.57142857142857,26.469209425652465,49.930780559646536,28.790816779066148,5.291502622129181,3.332204510175204,13.314288685944925,44.285714285714285
2021-11-10,45,2021,11,10,2,0,28.0,19.0,36.142857142857146,12.681069505744603,49.923529411764704,28.770229446421215,6.708203932499369,3.8066624897703196,19.1285592565314,43.57142857142857
2021-11-11,29,2021,11,11,3,0,45.0,28.0,34.42857142857143,12.726051271010297,49.8928046989721,28.76024561027377,5.385164807134504,3.367295829986474,13.681277306208875,36.142857142857146
2021-11-12,29,2021,11,12,4,0,29.0,45.0,31.142857142857142,10.139503134252964,49.86217008797654,28.750254905037874,5.385164807134504,3.367295829986474,13.681277306208875,34.42857142857143
2021-11-13,36,2021,11,13,5,0,29.0,29.0,33.0,9.574271077563477,49.841874084919475,28.73406538909363,6.0,3.58351893845611,16.15300798923567,31.142857142857142
2021-11-14,59,2021,11,14,6,0,36.0,29.0,35.0,13.2539302347141,49.85526315789474,28.715157664997562,7.681145747868608,4.07753744390572,23.425255194403793,33.0
2021-11-15,37,2021,11,15,0,0,59.0,36.0,37.57142857142857,11.222850838908215,49.83649635036496,28.698362923520882,6.082762530298219,3.6109179126442243,16.49380506785418,35.0
